datetime,ltc,ds
2018-11-04 23:00:00,53.93,2018-11-04 23:00:00
2018-11-05 00:00:00,54.5,2018-11-05 00:00:00
2018-11-05 01:00:00,53.24,2018-11-05 01:00:00
2018-11-05 02:00:00,53.36,2018-11-05 02:00:00
2018-11-05 03:00:00,53.37,2018-11-05 03:00:00
2018-11-05 04:00:00,53.21,2018-11-05 04:00:00
2018-11-05 05:00:00,53.21,2018-11-05 05:00:00
2018-11-05 06:00:00,53.21,2018-11-05 06:00:00
2018-11-05 07:00:00,53.21,2018-11-05 07:00:00
2018-11-05 08:00:00,53.0,2018-11-05 08:00:00
2018-11-05 09:00:00,53.09,2018-11-05 09:00:00
2018-11-05 10:00:00,53.22,2018-11-05 10:00:00
2018-11-05 11:00:00,53.25,2018-11-05 11:00:00
2018-11-05 12:00:00,53.16,2018-11-05 12:00:00
2018-11-05 13:00:00,53.6,2018-11-05 13:00:00
2018-11-05 14:00:00,53.5,2018-11-05 14:00:00
2018-11-05 15:00:00,53.47,2018-11-05 15:00:00
2018-11-05 16:00:00,53.31,2018-11-05 16:00:00
2018-11-05 17:00:00,53.0,2018-11-05 17:00:00
2018-11-05 18:00:00,53.19,2018-11-05 18:00:00
2018-11-05 19:00:00,53.08,2018-11-05 19:00:00
2018-11-05 20:00:00,53.21,2018-11-05 20:00:00
2018-11-05 21:00:00,53.2,2018-11-05 21:00:00
2018-11-05 22:00:00,53.4,2018-11-05 22:00:00
2018-11-05 23:00:00,53.68,2018-11-05 23:00:00
2018-11-06 00:00:00,53.69,2018-11-06 00:00:00
2018-11-06 01:00:00,53.79,2018-11-06 01:00:00
2018-11-06 02:00:00,53.77,2018-11-06 02:00:00
2018-11-06 03:00:00,53.71,2018-11-06 03:00:00
2018-11-06 04:00:00,53.59,2018-11-06 04:00:00
2018-11-06 05:00:00,53.64,2018-11-06 05:00:00
2018-11-06 06:00:00,54.15,2018-11-06 06:00:00
2018-11-06 07:00:00,53.95,2018-11-06 07:00:00
2018-11-06 08:00:00,54.49,2018-11-06 08:00:00
2018-11-06 09:00:00,55.0,2018-11-06 09:00:00
2018-11-06 10:00:00,55.0,2018-11-06 10:00:00
2018-11-06 11:00:00,54.32,2018-11-06 11:00:00
2018-11-06 12:00:00,54.32,2018-11-06 12:00:00
2018-11-06 13:00:00,54.5,2018-11-06 13:00:00
2018-11-06 14:00:00,54.31,2018-11-06 14:00:00
2018-11-06 15:00:00,54.3,2018-11-06 15:00:00
2018-11-06 16:00:00,54.2,2018-11-06 16:00:00
2018-11-06 17:00:00,54.29,2018-11-06 17:00:00
2018-11-06 18:00:00,54.65,2018-11-06 18:00:00
2018-11-06 19:00:00,54.6,2018-11-06 19:00:00
2018-11-06 20:00:00,54.68,2018-11-06 20:00:00
2018-11-06 21:00:00,54.83,2018-11-06 21:00:00
2018-11-06 22:00:00,55.5,2018-11-06 22:00:00
2018-11-06 23:00:00,56.02,2018-11-06 23:00:00
2018-11-07 00:00:00,55.52,2018-11-07 00:00:00
2018-11-07 01:00:00,55.86,2018-11-07 01:00:00
2018-11-07 02:00:00,55.74,2018-11-07 02:00:00
2018-11-07 03:00:00,55.96,2018-11-07 03:00:00
2018-11-07 04:00:00,55.44,2018-11-07 04:00:00
2018-11-07 05:00:00,55.21,2018-11-07 05:00:00
2018-11-07 06:00:00,55.03,2018-11-07 06:00:00
2018-11-07 07:00:00,55.34,2018-11-07 07:00:00
2018-11-07 08:00:00,55.33,2018-11-07 08:00:00
2018-11-07 09:00:00,55.13,2018-11-07 09:00:00
2018-11-07 10:00:00,54.7,2018-11-07 10:00:00
2018-11-07 11:00:00,54.7,2018-11-07 11:00:00
2018-11-07 12:00:00,54.94,2018-11-07 12:00:00
2018-11-07 13:00:00,54.91,2018-11-07 13:00:00
2018-11-07 14:00:00,53.92,2018-11-07 14:00:00
2018-11-07 15:00:00,53.25,2018-11-07 15:00:00
2018-11-07 16:00:00,54.01,2018-11-07 16:00:00
2018-11-07 17:00:00,54.11,2018-11-07 17:00:00
2018-11-07 18:00:00,53.98,2018-11-07 18:00:00
2018-11-07 19:00:00,53.97,2018-11-07 19:00:00
2018-11-07 20:00:00,53.98,2018-11-07 20:00:00
2018-11-07 21:00:00,54.01,2018-11-07 21:00:00
2018-11-07 22:00:00,54.0,2018-11-07 22:00:00
2018-11-07 23:00:00,53.89,2018-11-07 23:00:00
2018-11-08 00:00:00,54.26,2018-11-08 00:00:00
2018-11-08 01:00:00,53.98,2018-11-08 01:00:00
2018-11-08 02:00:00,52.83,2018-11-08 02:00:00
2018-11-08 03:00:00,52.9,2018-11-08 03:00:00
2018-11-08 04:00:00,53.39,2018-11-08 04:00:00
2018-11-08 05:00:00,53.19,2018-11-08 05:00:00
2018-11-08 06:00:00,53.15,2018-11-08 06:00:00
2018-11-08 07:00:00,53.2,2018-11-08 07:00:00
2018-11-08 08:00:00,53.19,2018-11-08 08:00:00
2018-11-08 09:00:00,53.15,2018-11-08 09:00:00
2018-11-08 10:00:00,53.34,2018-11-08 10:00:00
2018-11-08 11:00:00,53.14,2018-11-08 11:00:00
2018-11-08 12:00:00,53.4,2018-11-08 12:00:00
2018-11-08 13:00:00,53.46,2018-11-08 13:00:00
2018-11-08 14:00:00,53.68,2018-11-08 14:00:00
2018-11-08 15:00:00,53.31,2018-11-08 15:00:00
2018-11-08 16:00:00,52.7,2018-11-08 16:00:00
2018-11-08 17:00:00,52.98,2018-11-08 17:00:00
2018-11-08 18:00:00,52.85,2018-11-08 18:00:00
2018-11-08 19:00:00,52.85,2018-11-08 19:00:00
2018-11-08 20:00:00,52.94,2018-11-08 20:00:00
2018-11-08 21:00:00,53.14,2018-11-08 21:00:00
2018-11-08 22:00:00,52.09,2018-11-08 22:00:00
2018-11-08 23:00:00,52.03,2018-11-08 23:00:00
2018-11-09 00:00:00,52.05,2018-11-09 00:00:00
2018-11-09 01:00:00,52.0,2018-11-09 01:00:00
2018-11-09 02:00:00,52.15,2018-11-09 02:00:00
2018-11-09 03:00:00,52.29,2018-11-09 03:00:00
2018-11-09 04:00:00,52.34,2018-11-09 04:00:00
2018-11-09 05:00:00,52.31,2018-11-09 05:00:00
2018-11-09 06:00:00,52.12,2018-11-09 06:00:00
2018-11-09 07:00:00,52.12,2018-11-09 07:00:00
2018-11-09 08:00:00,52.32,2018-11-09 08:00:00
2018-11-09 09:00:00,51.6,2018-11-09 09:00:00
2018-11-09 10:00:00,51.81,2018-11-09 10:00:00
2018-11-09 11:00:00,52.14,2018-11-09 11:00:00
2018-11-09 12:00:00,51.81,2018-11-09 12:00:00
2018-11-09 13:00:00,51.67,2018-11-09 13:00:00
2018-11-09 14:00:00,51.45,2018-11-09 14:00:00
2018-11-09 15:00:00,51.53,2018-11-09 15:00:00
2018-11-09 16:00:00,51.77,2018-11-09 16:00:00
2018-11-09 17:00:00,51.59,2018-11-09 17:00:00
2018-11-09 18:00:00,51.53,2018-11-09 18:00:00
2018-11-09 19:00:00,51.67,2018-11-09 19:00:00
2018-11-09 20:00:00,51.58,2018-11-09 20:00:00
2018-11-09 21:00:00,51.54,2018-11-09 21:00:00
2018-11-09 22:00:00,51.25,2018-11-09 22:00:00
2018-11-09 23:00:00,51.74,2018-11-09 23:00:00
2018-11-10 00:00:00,51.74,2018-11-10 00:00:00
2018-11-10 01:00:00,51.74,2018-11-10 01:00:00
2018-11-10 02:00:00,51.74,2018-11-10 02:00:00
2018-11-10 03:00:00,51.74,2018-11-10 03:00:00
2018-11-10 04:00:00,51.95,2018-11-10 04:00:00
2018-11-10 05:00:00,52.19,2018-11-10 05:00:00
2018-11-10 06:00:00,52.09,2018-11-10 06:00:00
2018-11-10 07:00:00,52.13,2018-11-10 07:00:00
2018-11-10 08:00:00,52.13,2018-11-10 08:00:00
2018-11-10 09:00:00,51.92,2018-11-10 09:00:00
2018-11-10 10:00:00,51.91,2018-11-10 10:00:00
2018-11-10 11:00:00,51.91,2018-11-10 11:00:00
2018-11-10 12:00:00,52.17,2018-11-10 12:00:00
2018-11-10 13:00:00,52.0,2018-11-10 13:00:00
2018-11-10 14:00:00,52.0,2018-11-10 14:00:00
2018-11-10 15:00:00,52.0,2018-11-10 15:00:00
2018-11-10 16:00:00,52.39,2018-11-10 16:00:00
2018-11-10 17:00:00,52.44,2018-11-10 17:00:00
2018-11-10 18:00:00,52.3,2018-11-10 18:00:00
2018-11-10 19:00:00,52.22,2018-11-10 19:00:00
2018-11-10 20:00:00,52.19,2018-11-10 20:00:00
2018-11-10 21:00:00,52.09,2018-11-10 21:00:00
2018-11-10 22:00:00,52.23,2018-11-10 22:00:00
2018-11-10 23:00:00,52.08,2018-11-10 23:00:00
2018-11-11 00:00:00,52.12,2018-11-11 00:00:00
2018-11-11 01:00:00,52.21,2018-11-11 01:00:00
2018-11-11 02:00:00,51.91,2018-11-11 02:00:00
2018-11-11 03:00:00,51.8,2018-11-11 03:00:00
2018-11-11 04:00:00,51.5,2018-11-11 04:00:00
2018-11-11 05:00:00,51.5,2018-11-11 05:00:00
2018-11-11 06:00:00,51.59,2018-11-11 06:00:00
2018-11-11 07:00:00,51.59,2018-11-11 07:00:00
2018-11-11 08:00:00,51.72,2018-11-11 08:00:00
2018-11-11 09:00:00,51.5,2018-11-11 09:00:00
2018-11-11 10:00:00,51.28,2018-11-11 10:00:00
2018-11-11 11:00:00,51.28,2018-11-11 11:00:00
2018-11-11 12:00:00,51.28,2018-11-11 12:00:00
2018-11-11 13:00:00,51.11,2018-11-11 13:00:00
2018-11-11 14:00:00,51.28,2018-11-11 14:00:00
2018-11-11 15:00:00,49.99,2018-11-11 15:00:00
2018-11-11 16:00:00,50.12,2018-11-11 16:00:00
2018-11-11 17:00:00,50.26,2018-11-11 17:00:00
2018-11-11 18:00:00,50.46,2018-11-11 18:00:00
2018-11-11 19:00:00,50.65,2018-11-11 19:00:00
2018-11-11 20:00:00,50.6,2018-11-11 20:00:00
2018-11-11 21:00:00,50.59,2018-11-11 21:00:00
2018-11-11 22:00:00,50.48,2018-11-11 22:00:00
2018-11-11 23:00:00,51.1,2018-11-11 23:00:00
2018-11-12 00:00:00,51.2,2018-11-12 00:00:00
2018-11-12 01:00:00,51.35,2018-11-12 01:00:00
2018-11-12 02:00:00,51.25,2018-11-12 02:00:00
2018-11-12 03:00:00,50.81,2018-11-12 03:00:00
2018-11-12 04:00:00,50.81,2018-11-12 04:00:00
2018-11-12 05:00:00,50.81,2018-11-12 05:00:00
2018-11-12 06:00:00,50.29,2018-11-12 06:00:00
2018-11-12 07:00:00,50.0,2018-11-12 07:00:00
2018-11-12 08:00:00,50.18,2018-11-12 08:00:00
2018-11-12 09:00:00,50.44,2018-11-12 09:00:00
2018-11-12 10:00:00,50.31,2018-11-12 10:00:00
2018-11-12 11:00:00,50.24,2018-11-12 11:00:00
2018-11-12 12:00:00,50.7,2018-11-12 12:00:00
2018-11-12 13:00:00,50.75,2018-11-12 13:00:00
2018-11-12 14:00:00,50.7,2018-11-12 14:00:00
2018-11-12 15:00:00,50.56,2018-11-12 15:00:00
2018-11-12 16:00:00,50.4,2018-11-12 16:00:00
2018-11-12 17:00:00,50.2,2018-11-12 17:00:00
2018-11-12 18:00:00,50.23,2018-11-12 18:00:00
2018-11-12 19:00:00,50.38,2018-11-12 19:00:00
2018-11-12 20:00:00,50.32,2018-11-12 20:00:00
2018-11-12 21:00:00,50.1,2018-11-12 21:00:00
2018-11-12 22:00:00,50.29,2018-11-12 22:00:00
2018-11-12 23:00:00,50.5,2018-11-12 23:00:00
2018-11-13 00:00:00,50.19,2018-11-13 00:00:00
2018-11-13 01:00:00,49.88,2018-11-13 01:00:00
2018-11-13 02:00:00,49.81,2018-11-13 02:00:00
2018-11-13 03:00:00,50.12,2018-11-13 03:00:00
2018-11-13 04:00:00,50.48,2018-11-13 04:00:00
2018-11-13 05:00:00,50.24,2018-11-13 05:00:00
2018-11-13 06:00:00,50.27,2018-11-13 06:00:00
2018-11-13 07:00:00,49.83,2018-11-13 07:00:00
2018-11-13 08:00:00,50.05,2018-11-13 08:00:00
2018-11-13 09:00:00,49.9,2018-11-13 09:00:00
2018-11-13 10:00:00,49.81,2018-11-13 10:00:00
2018-11-13 11:00:00,50.17,2018-11-13 11:00:00
2018-11-13 12:00:00,50.13,2018-11-13 12:00:00
2018-11-13 13:00:00,49.94,2018-11-13 13:00:00
2018-11-13 14:00:00,49.72,2018-11-13 14:00:00
2018-11-13 15:00:00,49.79,2018-11-13 15:00:00
2018-11-13 16:00:00,50.06,2018-11-13 16:00:00
2018-11-13 17:00:00,49.84,2018-11-13 17:00:00
2018-11-13 18:00:00,49.0,2018-11-13 18:00:00
2018-11-13 19:00:00,48.94,2018-11-13 19:00:00
2018-11-13 20:00:00,49.29,2018-11-13 20:00:00
2018-11-13 21:00:00,48.95,2018-11-13 21:00:00
2018-11-13 22:00:00,48.79,2018-11-13 22:00:00
2018-11-13 23:00:00,49.2,2018-11-13 23:00:00
2018-11-14 00:00:00,49.22,2018-11-14 00:00:00
2018-11-14 01:00:00,49.38,2018-11-14 01:00:00
2018-11-14 02:00:00,49.39,2018-11-14 02:00:00
2018-11-14 03:00:00,49.39,2018-11-14 03:00:00
2018-11-14 04:00:00,49.38,2018-11-14 04:00:00
2018-11-14 05:00:00,49.58,2018-11-14 05:00:00
2018-11-14 06:00:00,49.76,2018-11-14 06:00:00
2018-11-14 07:00:00,49.77,2018-11-14 07:00:00
2018-11-14 08:00:00,49.77,2018-11-14 08:00:00
2018-11-14 09:00:00,48.51,2018-11-14 09:00:00
2018-11-14 10:00:00,48.2,2018-11-14 10:00:00
2018-11-14 11:00:00,48.54,2018-11-14 11:00:00
2018-11-14 12:00:00,48.5,2018-11-14 12:00:00
2018-11-14 13:00:00,48.38,2018-11-14 13:00:00
2018-11-14 14:00:00,47.7,2018-11-14 14:00:00
2018-11-14 15:00:00,46.54,2018-11-14 15:00:00
2018-11-14 16:00:00,42.4,2018-11-14 16:00:00
2018-11-14 17:00:00,43.85,2018-11-14 17:00:00
2018-11-14 18:00:00,43.31,2018-11-14 18:00:00
2018-11-14 19:00:00,42.38,2018-11-14 19:00:00
2018-11-14 20:00:00,40.69,2018-11-14 20:00:00
2018-11-14 21:00:00,42.12,2018-11-14 21:00:00
2018-11-14 22:00:00,42.24,2018-11-14 22:00:00
2018-11-14 23:00:00,42.72,2018-11-14 23:00:00
2018-11-15 00:00:00,43.49,2018-11-15 00:00:00
2018-11-15 01:00:00,42.99,2018-11-15 01:00:00
2018-11-15 02:00:00,41.94,2018-11-15 02:00:00
2018-11-15 03:00:00,42.8,2018-11-15 03:00:00
2018-11-15 04:00:00,42.25,2018-11-15 04:00:00
2018-11-15 05:00:00,41.92,2018-11-15 05:00:00
2018-11-15 06:00:00,42.39,2018-11-15 06:00:00
2018-11-15 07:00:00,42.8,2018-11-15 07:00:00
2018-11-15 08:00:00,42.55,2018-11-15 08:00:00
2018-11-15 09:00:00,42.25,2018-11-15 09:00:00
2018-11-15 10:00:00,41.91,2018-11-15 10:00:00
2018-11-15 11:00:00,41.97,2018-11-15 11:00:00
2018-11-15 12:00:00,41.72,2018-11-15 12:00:00
2018-11-15 13:00:00,42.0,2018-11-15 13:00:00
2018-11-15 14:00:00,39.6,2018-11-15 14:00:00
2018-11-15 15:00:00,41.63,2018-11-15 15:00:00
2018-11-15 16:00:00,42.25,2018-11-15 16:00:00
2018-11-15 17:00:00,42.33,2018-11-15 17:00:00
2018-11-15 18:00:00,42.55,2018-11-15 18:00:00
2018-11-15 19:00:00,43.24,2018-11-15 19:00:00
2018-11-15 20:00:00,42.96,2018-11-15 20:00:00
2018-11-15 21:00:00,42.91,2018-11-15 21:00:00
2018-11-15 22:00:00,42.94,2018-11-15 22:00:00
2018-11-15 23:00:00,43.2,2018-11-15 23:00:00
2018-11-16 00:00:00,43.08,2018-11-16 00:00:00
2018-11-16 01:00:00,43.02,2018-11-16 01:00:00
2018-11-16 02:00:00,43.21,2018-11-16 02:00:00
2018-11-16 03:00:00,43.09,2018-11-16 03:00:00
2018-11-16 04:00:00,42.97,2018-11-16 04:00:00
2018-11-16 05:00:00,42.88,2018-11-16 05:00:00
2018-11-16 06:00:00,42.99,2018-11-16 06:00:00
2018-11-16 07:00:00,42.49,2018-11-16 07:00:00
2018-11-16 08:00:00,42.47,2018-11-16 08:00:00
2018-11-16 09:00:00,42.08,2018-11-16 09:00:00
2018-11-16 10:00:00,42.45,2018-11-16 10:00:00
2018-11-16 11:00:00,42.66,2018-11-16 11:00:00
2018-11-16 12:00:00,42.62,2018-11-16 12:00:00
2018-11-16 13:00:00,42.73,2018-11-16 13:00:00
2018-11-16 14:00:00,42.82,2018-11-16 14:00:00
2018-11-16 15:00:00,42.48,2018-11-16 15:00:00
2018-11-16 16:00:00,42.64,2018-11-16 16:00:00
2018-11-16 17:00:00,42.45,2018-11-16 17:00:00
2018-11-16 18:00:00,42.38,2018-11-16 18:00:00
2018-11-16 19:00:00,42.1,2018-11-16 19:00:00
2018-11-16 20:00:00,42.18,2018-11-16 20:00:00
2018-11-16 21:00:00,41.77,2018-11-16 21:00:00
2018-11-16 22:00:00,41.0,2018-11-16 22:00:00
2018-11-16 23:00:00,41.72,2018-11-16 23:00:00
2018-11-17 00:00:00,41.72,2018-11-17 00:00:00
2018-11-17 01:00:00,41.72,2018-11-17 01:00:00
2018-11-17 02:00:00,41.61,2018-11-17 02:00:00
2018-11-17 03:00:00,41.65,2018-11-17 03:00:00
2018-11-17 04:00:00,41.68,2018-11-17 04:00:00
2018-11-17 05:00:00,41.06,2018-11-17 05:00:00
2018-11-17 06:00:00,41.67,2018-11-17 06:00:00
2018-11-17 07:00:00,41.65,2018-11-17 07:00:00
2018-11-17 08:00:00,41.65,2018-11-17 08:00:00
2018-11-17 09:00:00,41.56,2018-11-17 09:00:00
2018-11-17 10:00:00,41.56,2018-11-17 10:00:00
2018-11-17 11:00:00,41.46,2018-11-17 11:00:00
2018-11-17 12:00:00,41.62,2018-11-17 12:00:00
2018-11-17 13:00:00,41.5,2018-11-17 13:00:00
2018-11-17 14:00:00,41.48,2018-11-17 14:00:00
2018-11-17 15:00:00,41.62,2018-11-17 15:00:00
2018-11-17 16:00:00,41.62,2018-11-17 16:00:00
2018-11-17 17:00:00,41.73,2018-11-17 17:00:00
2018-11-17 18:00:00,41.4,2018-11-17 18:00:00
2018-11-17 19:00:00,41.83,2018-11-17 19:00:00
2018-11-17 20:00:00,41.54,2018-11-17 20:00:00
2018-11-17 21:00:00,41.52,2018-11-17 21:00:00
2018-11-17 22:00:00,41.84,2018-11-17 22:00:00
2018-11-17 23:00:00,41.65,2018-11-17 23:00:00
2018-11-18 00:00:00,42.38,2018-11-18 00:00:00
2018-11-18 01:00:00,42.15,2018-11-18 01:00:00
2018-11-18 02:00:00,42.49,2018-11-18 02:00:00
2018-11-18 03:00:00,42.25,2018-11-18 03:00:00
2018-11-18 04:00:00,42.11,2018-11-18 04:00:00
2018-11-18 05:00:00,42.3,2018-11-18 05:00:00
2018-11-18 06:00:00,42.34,2018-11-18 06:00:00
2018-11-18 07:00:00,42.34,2018-11-18 07:00:00
2018-11-18 08:00:00,42.0,2018-11-18 08:00:00
2018-11-18 09:00:00,42.0,2018-11-18 09:00:00
2018-11-18 10:00:00,41.88,2018-11-18 10:00:00
2018-11-18 11:00:00,41.88,2018-11-18 11:00:00
2018-11-18 12:00:00,41.8,2018-11-18 12:00:00
2018-11-18 13:00:00,41.82,2018-11-18 13:00:00
2018-11-18 14:00:00,41.93,2018-11-18 14:00:00
2018-11-18 15:00:00,41.95,2018-11-18 15:00:00
2018-11-18 16:00:00,42.08,2018-11-18 16:00:00
2018-11-18 17:00:00,42.0,2018-11-18 17:00:00
2018-11-18 18:00:00,42.15,2018-11-18 18:00:00
2018-11-18 19:00:00,42.5,2018-11-18 19:00:00
2018-11-18 20:00:00,41.9,2018-11-18 20:00:00
2018-11-18 21:00:00,41.88,2018-11-18 21:00:00
2018-11-18 22:00:00,41.61,2018-11-18 22:00:00
2018-11-18 23:00:00,41.85,2018-11-18 23:00:00
2018-11-19 00:00:00,41.73,2018-11-19 00:00:00
2018-11-19 01:00:00,40.82,2018-11-19 01:00:00
2018-11-19 02:00:00,40.45,2018-11-19 02:00:00
2018-11-19 03:00:00,40.55,2018-11-19 03:00:00
2018-11-19 04:00:00,40.49,2018-11-19 04:00:00
2018-11-19 05:00:00,39.93,2018-11-19 05:00:00
2018-11-19 06:00:00,39.21,2018-11-19 06:00:00
2018-11-19 07:00:00,39.18,2018-11-19 07:00:00
2018-11-19 08:00:00,37.65,2018-11-19 08:00:00
2018-11-19 09:00:00,36.89,2018-11-19 09:00:00
2018-11-19 10:00:00,38.29,2018-11-19 10:00:00
2018-11-19 11:00:00,38.0,2018-11-19 11:00:00
2018-11-19 12:00:00,37.76,2018-11-19 12:00:00
2018-11-19 13:00:00,36.63,2018-11-19 13:00:00
2018-11-19 14:00:00,37.04,2018-11-19 14:00:00
2018-11-19 15:00:00,37.14,2018-11-19 15:00:00
2018-11-19 16:00:00,36.91,2018-11-19 16:00:00
2018-11-19 17:00:00,36.69,2018-11-19 17:00:00
2018-11-19 18:00:00,36.08,2018-11-19 18:00:00
2018-11-19 19:00:00,36.42,2018-11-19 19:00:00
2018-11-19 20:00:00,36.0,2018-11-19 20:00:00
2018-11-19 21:00:00,36.0,2018-11-19 21:00:00
2018-11-19 22:00:00,35.72,2018-11-19 22:00:00
2018-11-19 23:00:00,35.91,2018-11-19 23:00:00
2018-11-20 00:00:00,36.42,2018-11-20 00:00:00
2018-11-20 01:00:00,36.72,2018-11-20 01:00:00
2018-11-20 02:00:00,37.31,2018-11-20 02:00:00
2018-11-20 03:00:00,36.79,2018-11-20 03:00:00
2018-11-20 04:00:00,35.73,2018-11-20 04:00:00
2018-11-20 05:00:00,34.95,2018-11-20 05:00:00
2018-11-20 06:00:00,34.36,2018-11-20 06:00:00
2018-11-20 07:00:00,34.51,2018-11-20 07:00:00
2018-11-20 08:00:00,31.09,2018-11-20 08:00:00
2018-11-20 09:00:00,31.9,2018-11-20 09:00:00
2018-11-20 10:00:00,32.79,2018-11-20 10:00:00
2018-11-20 11:00:00,32.04,2018-11-20 11:00:00
2018-11-20 12:00:00,32.56,2018-11-20 12:00:00
2018-11-20 13:00:00,32.24,2018-11-20 13:00:00
2018-11-20 14:00:00,34.5,2018-11-20 14:00:00
2018-11-20 15:00:00,34.98,2018-11-20 15:00:00
2018-11-20 16:00:00,34.94,2018-11-20 16:00:00
2018-11-20 17:00:00,33.3,2018-11-20 17:00:00
2018-11-20 18:00:00,33.82,2018-11-20 18:00:00
2018-11-20 19:00:00,33.58,2018-11-20 19:00:00
2018-11-20 20:00:00,32.25,2018-11-20 20:00:00
2018-11-20 21:00:00,32.75,2018-11-20 21:00:00
2018-11-20 22:00:00,31.9,2018-11-20 22:00:00
2018-11-20 23:00:00,32.03,2018-11-20 23:00:00
2018-11-21 00:00:00,31.75,2018-11-21 00:00:00
2018-11-21 01:00:00,31.53,2018-11-21 01:00:00
2018-11-21 02:00:00,32.32,2018-11-21 02:00:00
2018-11-21 03:00:00,32.73,2018-11-21 03:00:00
2018-11-21 04:00:00,32.84,2018-11-21 04:00:00
2018-11-21 05:00:00,32.32,2018-11-21 05:00:00
2018-11-21 06:00:00,32.33,2018-11-21 06:00:00
2018-11-21 07:00:00,32.33,2018-11-21 07:00:00
2018-11-21 08:00:00,33.84,2018-11-21 08:00:00
2018-11-21 09:00:00,33.77,2018-11-21 09:00:00
2018-11-21 10:00:00,33.78,2018-11-21 10:00:00
2018-11-21 11:00:00,33.62,2018-11-21 11:00:00
2018-11-21 12:00:00,33.94,2018-11-21 12:00:00
2018-11-21 13:00:00,33.34,2018-11-21 13:00:00
2018-11-21 14:00:00,33.0,2018-11-21 14:00:00
2018-11-21 15:00:00,33.38,2018-11-21 15:00:00
2018-11-21 16:00:00,33.38,2018-11-21 16:00:00
2018-11-21 17:00:00,33.11,2018-11-21 17:00:00
2018-11-21 18:00:00,32.77,2018-11-21 18:00:00
2018-11-21 19:00:00,32.65,2018-11-21 19:00:00
2018-11-21 20:00:00,32.8,2018-11-21 20:00:00
2018-11-21 21:00:00,33.19,2018-11-21 21:00:00
2018-11-21 22:00:00,33.39,2018-11-21 22:00:00
2018-11-21 23:00:00,34.33,2018-11-21 23:00:00
2018-11-22 00:00:00,33.92,2018-11-22 00:00:00
2018-11-22 01:00:00,34.63,2018-11-22 01:00:00
2018-11-22 02:00:00,34.53,2018-11-22 02:00:00
2018-11-22 03:00:00,34.41,2018-11-22 03:00:00
2018-11-22 04:00:00,34.1,2018-11-22 04:00:00
2018-11-22 05:00:00,34.35,2018-11-22 05:00:00
2018-11-22 06:00:00,34.11,2018-11-22 06:00:00
2018-11-22 07:00:00,34.15,2018-11-22 07:00:00
2018-11-22 08:00:00,34.26,2018-11-22 08:00:00
2018-11-22 09:00:00,33.71,2018-11-22 09:00:00
2018-11-22 10:00:00,33.79,2018-11-22 10:00:00
2018-11-22 11:00:00,33.5,2018-11-22 11:00:00
2018-11-22 12:00:00,33.3,2018-11-22 12:00:00
2018-11-22 13:00:00,32.86,2018-11-22 13:00:00
2018-11-22 14:00:00,33.32,2018-11-22 14:00:00
2018-11-22 15:00:00,33.19,2018-11-22 15:00:00
2018-11-22 16:00:00,33.17,2018-11-22 16:00:00
2018-11-22 17:00:00,33.51,2018-11-22 17:00:00
2018-11-22 18:00:00,33.29,2018-11-22 18:00:00
2018-11-22 19:00:00,32.94,2018-11-22 19:00:00
2018-11-22 20:00:00,33.02,2018-11-22 20:00:00
2018-11-22 21:00:00,33.11,2018-11-22 21:00:00
2018-11-22 22:00:00,33.02,2018-11-22 22:00:00
2018-11-22 23:00:00,31.31,2018-11-22 23:00:00
2018-11-23 00:00:00,31.53,2018-11-23 00:00:00
2018-11-23 01:00:00,30.83,2018-11-23 01:00:00
2018-11-23 02:00:00,30.82,2018-11-23 02:00:00
2018-11-23 03:00:00,31.18,2018-11-23 03:00:00
2018-11-23 04:00:00,30.87,2018-11-23 04:00:00
2018-11-23 05:00:00,31.65,2018-11-23 05:00:00
2018-11-23 06:00:00,31.93,2018-11-23 06:00:00
2018-11-23 07:00:00,31.88,2018-11-23 07:00:00
2018-11-23 08:00:00,31.85,2018-11-23 08:00:00
2018-11-23 09:00:00,32.6,2018-11-23 09:00:00
2018-11-23 10:00:00,32.14,2018-11-23 10:00:00
2018-11-23 11:00:00,31.88,2018-11-23 11:00:00
2018-11-23 12:00:00,31.57,2018-11-23 12:00:00
2018-11-23 13:00:00,31.63,2018-11-23 13:00:00
2018-11-23 14:00:00,31.68,2018-11-23 14:00:00
2018-11-23 15:00:00,31.67,2018-11-23 15:00:00
2018-11-23 16:00:00,31.49,2018-11-23 16:00:00
2018-11-23 17:00:00,31.1,2018-11-23 17:00:00
2018-11-23 18:00:00,31.01,2018-11-23 18:00:00
2018-11-23 19:00:00,31.2,2018-11-23 19:00:00
2018-11-23 20:00:00,30.94,2018-11-23 20:00:00
2018-11-23 21:00:00,31.4,2018-11-23 21:00:00
2018-11-23 22:00:00,31.5,2018-11-23 22:00:00
2018-11-23 23:00:00,31.9,2018-11-23 23:00:00
2018-11-24 00:00:00,32.99,2018-11-24 00:00:00
2018-11-24 01:00:00,32.54,2018-11-24 01:00:00
2018-11-24 02:00:00,32.28,2018-11-24 02:00:00
2018-11-24 03:00:00,32.22,2018-11-24 03:00:00
2018-11-24 04:00:00,32.44,2018-11-24 04:00:00
2018-11-24 05:00:00,32.0,2018-11-24 05:00:00
2018-11-24 06:00:00,31.99,2018-11-24 06:00:00
2018-11-24 07:00:00,31.61,2018-11-24 07:00:00
2018-11-24 08:00:00,31.75,2018-11-24 08:00:00
